[INFO] [1641453357.592241, 13.657000]: publishing the poses
[INFO] [1641453358.593483, 14.657000]: publishing the poses
[INFO] [1641453359.597324, 15.657000]: publishing the poses
[INFO] [1641453360.600039, 16.657000]: publishing the poses
[INFO] [1641453361.603660, 17.657000]: publishing the poses
[INFO] [1641453362.605845, 18.657000]: publishing the poses
[INFO] [1641453363.608824, 19.657000]: publishing the poses
[INFO] [1641453364.613410, 20.657000]: publishing the poses
[INFO] [1641453365.617528, 21.657000]: publishing the poses
[INFO] [1641453366.622219, 22.657000]: publishing the poses
